Tipo;Num_Pistas;Configuracion;Instancia;Semilla;Restarts_Reales;Costo_Total;Tiempo
Multipista;3;10Semilla-10Restart;FPT02;17284;10;112885.00;958.09
Multipista;3;10Semilla-10Restart;FPT02;33668;10;112885.00;946.66
Multipista;3;10Semilla-10Restart;FPT02;66436;10;112885.00;50810.90
Multipista;3;10Semilla-10Restart;FPT02;131972;10;112885.00;
Multipista;3;10Semilla-10Restart;FPT03;1156;10;113378.00;930.32
Multipista;3;10Semilla-10Restart;FPT03;1412;10;113378.00;928.08
Multipista;3;10Semilla-10Restart;FPT03;1924;10;113378.00;1016.65
Multipista;3;10Semilla-10Restart;FPT03;2948;10;113378.00;50798.61
Multipista;3;10Semilla-10Restart;FPT03;4996;10;113378.00;
Multipista;3;10Semilla-10Restart;FPT03;9092;10;113378.00;920.25
Multipista;3;10Semilla-10Restart;FPT03;17284;10;113378.00;946.26
Multipista;3;10Semilla-10Restart;FPT03;33668;10;113378.00;940.24
Multipista;3;10Semilla-10Restart;FPT03;66436;10;113378.00;922.93
Multipista;3;10Semilla-10Restart;FPT03;131972;10;113378.00;904.75
Multipista;3;10Semilla-10Restart;FPT04;1156;10;117921.00;887.65
Multipista;3;10Semilla-10Restart;FPT04;1412;10;117921.00;871.49
Multipista;3;10Semilla-10Restart;FPT04;1924;10;117921.00;881.00
Multipista;3;10Semilla-10Restart;FPT04;2948;10;117921.00;899.86
Multipista;3;10Semilla-10Restart;FPT04;4996;10;117921.00;902.05
Multipista;3;10Semilla-10Restart;FPT04;9092;10;117921.00;914.54
Multipista;3;10Semilla-10Restart;FPT04;17284;10;117921.00;888.53
Multipista;3;10Semilla-10Restart;FPT04;33668;10;117921.00;871.23
Multipista;3;10Semilla-10Restart;FPT04;66436;10;117921.00;864.32
Multipista;3;10Semilla-10Restart;FPT04;131972;10;117921.00;876.56
Multipista;3;10Semilla-10Restart;FPT05;1156;10;115758.00;866.01
Multipista;3;10Semilla-10Restart;FPT05;1412;10;115738.00;836.86
Multipista;3;10Semilla-10Restart;FPT05;1924;10;115738.00;816.30
Multipista;3;10Semilla-10Restart;FPT05;2948;10;115738.00;797.97
Multipista;3;10Semilla-10Restart;FPT05;4996;10;115738.00;850.37
Multipista;3;10Semilla-10Restart;FPT05;9092;10;115738.00;50724.39
Multipista;3;10Semilla-10Restart;FPT05;17284;10;115738.00;
Multipista;3;10Semilla-10Restart;FPT05;33668;10;115738.00;854.96
Multipista;3;10Semilla-10Restart;FPT05;66436;10;115738.00;841.35
Multipista;3;10Semilla-10Restart;FPT05;131972;10;115738.00;869.92
Multipista;3;10Semilla-10Restart;FPT06;1156;10;107179.00;928.08
Multipista;3;10Semilla-10Restart;FPT06;1412;10;107179.00;876.17
Multipista;3;10Semilla-10Restart;FPT06;1924;10;107179.00;886.00
Multipista;3;10Semilla-10Restart;FPT06;2948;10;107179.00;852.16
Multipista;3;10Semilla-10Restart;FPT06;4996;10;107179.00;884.16
Multipista;3;10Semilla-10Restart;FPT06;9092;10;107179.00;895.25
Multipista;3;10Semilla-10Restart;FPT06;17284;10;107179.00;858.56
Multipista;3;10Semilla-10Restart;FPT06;33668;10;107179.00;857.57
Multipista;3;10Semilla-10Restart;FPT06;66436;10;107179.00;865.48
Multipista;3;10Semilla-10Restart;FPT06;131972;10;107179.00;882.29
Multipista;3;10Semilla-10Restart;FPT07;1156;10;108829.00;903.16
Multipista;3;10Semilla-10Restart;FPT07;1412;10;108829.00;945.02
Multipista;3;10Semilla-10Restart;FPT07;1924;10;108829.00;949.70
Multipista;3;10Semilla-10Restart;FPT07;2948;10;108829.00;904.08
Multipista;3;10Semilla-10Restart;FPT07;4996;10;108829.00;978.75
Multipista;3;10Semilla-10Restart;FPT07;9092;10;108829.00;940.95
Multipista;3;10Semilla-10Restart;FPT07;17284;10;108829.00;975.66
Multipista;3;10Semilla-10Restart;FPT07;33668;10;108829.00;934.48
Multipista;3;10Semilla-10Restart;FPT07;66436;10;108829.00;980.03
Multipista;3;10Semilla-10Restart;FPT07;131972;10;108829.00;921.26
Multipista;3;10Semilla-10Restart;FPT08;1156;10;96179.00;1021.18
Multipista;3;10Semilla-10Restart;FPT08;1412;10;96179.00;1005.12
Multipista;3;10Semilla-10Restart;FPT08;1924;10;96179.00;999.40
Multipista;3;10Semilla-10Restart;FPT08;2948;10;96179.00;997.05
Multipista;3;10Semilla-10Restart;FPT08;4996;10;96179.00;1013.10
Multipista;3;10Semilla-10Restart;FPT08;9092;10;96179.00;1019.54
Multipista;3;10Semilla-10Restart;FPT08;17284;10;96179.00;994.57
Multipista;3;10Semilla-10Restart;FPT08;33668;10;96179.00;961.94
Multipista;3;10Semilla-10Restart;FPT08;66436;10;96197.00;1011.36
Multipista;3;10Semilla-10Restart;FPT08;131972;10;96179.00;1015.57
Multipista;3;10Semilla-10Restart;FPT09;1156;10;107420.00;917.76
Multipista;3;10Semilla-10Restart;FPT09;1412;10;107420.00;1005.09
Multipista;3;10Semilla-10Restart;FPT09;1924;10;107420.00;1012.11
Multipista;3;10Semilla-10Restart;FPT09;2948;10;107420.00;954.08
Multipista;3;10Semilla-10Restart;FPT09;4996;10;107420.00;957.60
Multipista;3;10Semilla-10Restart;FPT09;9092;10;107420.00;986.79
Multipista;3;10Semilla-10Restart;FPT09;17284;10;107420.00;951.15
Multipista;3;10Semilla-10Restart;FPT09;33668;10;107420.00;961.64
Multipista;3;10Semilla-10Restart;FPT09;66436;10;107420.00;980.23
Multipista;3;10Semilla-10Restart;FPT09;131972;10;107420.00;929.41
Multipista;3;10Semilla-10Restart;FPT10;1156;10;114430.00;884.68
Multipista;3;10Semilla-10Restart;FPT10;1412;10;114430.00;889.24
Multipista;3;10Semilla-10Restart;FPT10;1924;10;114430.00;920.56
Multipista;3;10Semilla-10Restart;FPT10;2948;10;114430.00;913.59
Multipista;3;10Semilla-10Restart;FPT10;4996;10;114430.00;911.92
Multipista;3;10Semilla-10Restart;FPT10;9092;10;114430.00;919.42
Multipista;3;10Semilla-10Restart;FPT10;17284;10;114430.00;918.47
Multipista;3;10Semilla-10Restart;FPT10;33668;10;114430.00;870.57
Multipista;3;10Semilla-10Restart;FPT10;66436;10;114430.00;873.69
Multipista;3;10Semilla-10Restart;FPT10;131972;10;114430.00;894.86
Multipista;3;10Semilla-10Restart;FPT11;1156;10;115862.00;924.45
Multipista;3;10Semilla-10Restart;FPT11;1412;10;115862.00;877.46
Multipista;3;10Semilla-10Restart;FPT11;1924;10;115862.00;898.49
Multipista;3;10Semilla-10Restart;FPT11;2948;10;115862.00;921.66
Multipista;3;10Semilla-10Restart;FPT11;4996;10;115862.00;902.37
Multipista;3;10Semilla-10Restart;FPT11;9092;10;115862.00;931.58
Multipista;3;10Semilla-10Restart;FPT11;17284;10;115862.00;909.26
Multipista;3;10Semilla-10Restart;FPT11;33668;10;115862.00;934.84
Multipista;3;10Semilla-10Restart;FPT11;66436;10;115862.00;50785.07
Multipista;3;10Semilla-10Restart;FPT11;131972;10;115862.00;
Multipista;3;10Semilla-10Restart;FPT12;1156;10;123736.00;923.17
Multipista;3;10Semilla-10Restart;FPT12;1412;10;123736.00;878.95
Multipista;3;10Semilla-10Restart;FPT12;1924;10;123736.00;920.36
Multipista;3;10Semilla-10Restart;FPT12;2948;10;123736.00;959.54
Multipista;3;10Semilla-10Restart;FPT12;4996;10;123736.00;917.23
Multipista;3;10Semilla-10Restart;FPT12;9092;10;123736.00;886.89
Multipista;3;10Semilla-10Restart;FPT12;17284;10;123736.00;885.51
Multipista;3;10Semilla-10Restart;FPT12;33668;10;123736.00;908.26
Multipista;3;10Semilla-10Restart;FPT12;66436;10;123736.00;910.85
Multipista;3;10Semilla-10Restart;FPT12;131972;10;123736.00;920.81
Multipista;3;10Semilla-20Restart;FPT01;1156;20;107607.00;50817.05
Multipista;3;10Semilla-20Restart;FPT01;1412;20;107607.00;
Multipista;3;10Semilla-20Restart;FPT01;1924;20;107612.00;892.21
Multipista;3;10Semilla-20Restart;FPT01;2948;20;107607.00;924.49
Multipista;3;10Semilla-20Restart;FPT01;4996;20;107607.00;978.58
Multipista;3;10Semilla-20Restart;FPT01;9092;20;107607.00;50851.29
Multipista;3;10Semilla-20Restart;FPT01;17284;20;107607.00;
Multipista;3;10Semilla-20Restart;FPT01;33668;20;107607.00;955.04
Multipista;3;10Semilla-20Restart;FPT01;66436;20;107607.00;964.86
Multipista;3;10Semilla-20Restart;FPT01;131972;20;107607.00;924.47
Multipista;3;10Semilla-20Restart;FPT02;1156;20;112885.00;978.48
Multipista;3;10Semilla-20Restart;FPT02;1412;20;112885.00;947.21
Multipista;3;10Semilla-20Restart;FPT02;1924;20;112885.00;988.84
Multipista;3;10Semilla-20Restart;FPT02;2948;20;112885.00;972.79
Multipista;3;10Semilla-20Restart;FPT02;4996;20;112885.00;996.17
Multipista;3;10Semilla-20Restart;FPT02;9092;20;112885.00;978.47
Multipista;3;10Semilla-20Restart;FPT02;17284;20;112885.00;978.02
Multipista;3;10Semilla-20Restart;FPT02;33668;20;112885.00;966.26
Multipista;3;10Semilla-20Restart;FPT02;66436;20;112885.00;951.97
Multipista;3;10Semilla-20Restart;FPT02;131972;20;112885.00;1027.31
Multipista;3;10Semilla-20Restart;FPT03;1156;20;113378.00;943.42
Multipista;3;10Semilla-20Restart;FPT03;1412;20;113378.00;950.56
Multipista;3;10Semilla-20Restart;FPT03;1924;20;113378.00;1023.66
Multipista;3;10Semilla-20Restart;FPT03;2948;20;113378.00;963.48
Multipista;3;10Semilla-20Restart;FPT03;4996;20;113378.00;959.97
Multipista;3;10Semilla-20Restart;FPT03;9092;20;113378.00;929.55
Multipista;3;10Semilla-20Restart;FPT03;17284;20;113378.00;945.69
Multipista;3;10Semilla-20Restart;FPT03;33668;20;113378.00;962.73
Multipista;3;10Semilla-20Restart;FPT03;66436;20;113378.00;930.67
Multipista;3;10Semilla-20Restart;FPT03;131972;20;113378.00;928.20
Multipista;3;10Semilla-20Restart;FPT04;1156;20;117921.00;897.71
Multipista;3;10Semilla-20Restart;FPT04;1412;20;117921.00;891.12
Multipista;3;10Semilla-20Restart;FPT04;1924;20;117921.00;902.52
Multipista;3;10Semilla-20Restart;FPT04;2948;20;117921.00;924.44
Multipista;3;10Semilla-20Restart;FPT04;4996;20;117921.00;927.20
Multipista;3;10Semilla-20Restart;FPT04;9092;20;117921.00;944.18
Multipista;3;10Semilla-20Restart;FPT04;17284;20;117921.00;914.54
Multipista;3;10Semilla-20Restart;FPT04;33668;20;117921.00;899.19
Multipista;3;10Semilla-20Restart;FPT04;66436;20;117921.00;890.77
Multipista;3;10Semilla-20Restart;FPT04;131972;20;117921.00;893.93
Multipista;3;10Semilla-20Restart;FPT05;1156;20;115758.00;891.52
Multipista;3;10Semilla-20Restart;FPT05;1412;20;115738.00;848.72
Multipista;3;10Semilla-20Restart;FPT05;1924;20;115738.00;861.80
Multipista;3;10Semilla-20Restart;FPT05;2948;20;115738.00;827.31
Multipista;3;10Semilla-20Restart;FPT05;4996;20;115738.00;869.80
Multipista;3;10Semilla-20Restart;FPT05;9092;20;115738.00;903.62
Multipista;3;10Semilla-20Restart;FPT05;17284;20;115738.00;878.11
Multipista;3;10Semilla-20Restart;FPT05;33668;20;115738.00;50739.52
Multipista;3;10Semilla-20Restart;FPT05;66436;20;115738.00;886.68
Multipista;3;10Semilla-20Restart;FPT05;131972;20;115738.00;901.46
Multipista;3;10Semilla-20Restart;FPT06;1156;20;107179.00;955.29
Multipista;3;10Semilla-20Restart;FPT06;1412;20;107179.00;891.83
Multipista;3;10Semilla-20Restart;FPT06;1924;20;107179.00;912.88
Multipista;3;10Semilla-20Restart;FPT06;2948;20;107179.00;873.66
Multipista;3;10Semilla-20Restart;FPT06;4996;20;107179.00;901.88
Multipista;3;10Semilla-20Restart;FPT06;9092;20;107179.00;912.33
Multipista;3;10Semilla-20Restart;FPT06;17284;20;107179.00;878.34
Multipista;3;10Semilla-20Restart;FPT06;33668;20;107179.00;887.94
Multipista;3;10Semilla-20Restart;FPT06;66436;20;107179.00;889.60
Multipista;3;10Semilla-20Restart;FPT06;131972;20;107179.00;900.13
Multipista;3;10Semilla-20Restart;FPT07;1156;20;108829.00;909.28
Multipista;3;10Semilla-20Restart;FPT07;1412;20;108829.00;963.79
Multipista;3;10Semilla-20Restart;FPT07;1924;20;108829.00;972.50
Multipista;3;10Semilla-20Restart;FPT07;2948;20;108829.00;50784.34
Multipista;3;10Semilla-20Restart;FPT07;4996;20;108829.00;
Multipista;3;10Semilla-20Restart;FPT07;9092;20;108829.00;959.91
Multipista;3;10Semilla-20Restart;FPT07;17284;20;108829.00;987.28
Multipista;3;10Semilla-20Restart;FPT07;33668;20;108829.00;937.78
Multipista;3;10Semilla-20Restart;FPT07;66436;20;108829.00;50852.39
Multipista;3;10Semilla-20Restart;FPT07;131972;20;108829.00;
Multipista;3;10Semilla-20Restart;FPT08;1156;20;96179.00;1029.81
Multipista;3;10Semilla-20Restart;FPT08;1412;20;96179.00;1032.31
Multipista;3;10Semilla-20Restart;FPT08;1924;20;96179.00;1023.61
Multipista;3;10Semilla-20Restart;FPT08;2948;20;96179.00;1012.85
Multipista;3;10Semilla-20Restart;FPT08;4996;20;96179.00;1031.38
Multipista;3;10Semilla-20Restart;FPT08;9092;20;96179.00;1039.36
Multipista;3;10Semilla-20Restart;FPT08;17284;20;96179.00;1017.18
Multipista;3;10Semilla-20Restart;FPT08;33668;20;96179.00;966.91
Multipista;3;10Semilla-20Restart;FPT08;66436;20;96197.00;1031.29
Multipista;3;10Semilla-20Restart;FPT08;131972;20;96179.00;1023.08
Multipista;3;10Semilla-20Restart;FPT09;1156;20;107420.00;944.24
Multipista;3;10Semilla-20Restart;FPT09;1412;20;107420.00;1021.89
Multipista;3;10Semilla-20Restart;FPT09;1924;20;107420.00;998.51
Multipista;3;10Semilla-20Restart;FPT09;2948;20;107420.00;966.13
Multipista;3;10Semilla-20Restart;FPT09;4996;20;107420.00;982.43
Multipista;3;10Semilla-20Restart;FPT09;9092;20;107420.00;1001.32
Multipista;3;10Semilla-20Restart;FPT09;17284;20;107420.00;962.58
Multipista;3;10Semilla-20Restart;FPT09;33668;20;107420.00;974.22
Multipista;3;10Semilla-20Restart;FPT09;66436;20;107420.00;986.56
Multipista;3;10Semilla-20Restart;FPT09;131972;20;107420.00;950.51
Multipista;3;10Semilla-20Restart;FPT10;1156;20;114430.00;931.67
Multipista;3;10Semilla-20Restart;FPT10;1412;20;114430.00;904.79
Multipista;3;10Semilla-20Restart;FPT10;1924;20;114430.00;934.90
Multipista;3;10Semilla-20Restart;FPT10;2948;20;114430.00;964.08
Multipista;3;10Semilla-20Restart;FPT10;4996;20;114430.00;939.10
Multipista;3;10Semilla-20Restart;FPT10;9092;20;114430.00;944.59
Multipista;3;10Semilla-20Restart;FPT10;17284;20;114430.00;948.91
Multipista;3;10Semilla-20Restart;FPT10;33668;20;114430.00;892.56
Multipista;3;10Semilla-20Restart;FPT10;66436;20;114430.00;900.17
Multipista;3;10Semilla-20Restart;FPT10;131972;20;114430.00;915.96
Multipista;3;10Semilla-20Restart;FPT11;1156;20;115862.00;944.09
Multipista;3;10Semilla-20Restart;FPT11;1412;20;115862.00;913.42
Multipista;3;10Semilla-20Restart;FPT11;1924;20;115862.00;913.98
Multipista;3;10Semilla-20Restart;FPT11;2948;20;115862.00;933.65
Multipista;3;10Semilla-20Restart;FPT11;4996;20;115862.00;922.81
Multipista;3;10Semilla-20Restart;FPT11;9092;20;115862.00;954.79
Multipista;3;10Semilla-20Restart;FPT11;17284;20;115862.00;935.98
Multipista;3;10Semilla-20Restart;FPT11;33668;20;115862.00;953.16
Multipista;3;10Semilla-20Restart;FPT11;66436;20;115862.00;953.54
Multipista;3;10Semilla-20Restart;FPT11;131972;20;115862.00;1010.84
Multipista;3;10Semilla-20Restart;FPT12;1156;20;123736.00;940.55
Multipista;3;10Semilla-20Restart;FPT12;1412;20;123736.00;903.42
Multipista;3;10Semilla-20Restart;FPT12;1924;20;123736.00;928.57
Multipista;3;10Semilla-20Restart;FPT12;2948;20;123736.00;971.45
Multipista;3;10Semilla-20Restart;FPT12;4996;20;123736.00;925.41
Multipista;3;10Semilla-20Restart;FPT12;9092;20;123736.00;910.25
Multipista;3;10Semilla-20Restart;FPT12;17284;20;123736.00;915.71
Multipista;3;10Semilla-20Restart;FPT12;33668;20;123736.00;936.85
Multipista;3;10Semilla-20Restart;FPT12;66436;20;123736.00;941.57
Multipista;3;10Semilla-20Restart;FPT12;131972;20;123736.00;941.86
Multipista;3;5Semilla-10Restart;FPT01;1156;10;107607.00;941.76
Multipista;3;5Semilla-10Restart;FPT01;1412;10;107607.00;921.54
Multipista;3;5Semilla-10Restart;FPT01;1924;10;107612.00;877.78
Multipista;3;5Semilla-10Restart;FPT01;2948;10;107607.00;907.74
Multipista;3;5Semilla-10Restart;FPT01;4996;10;107607.00;975.69
Multipista;3;5Semilla-10Restart;FPT02;1156;10;112885.00;965.36
Multipista;3;5Semilla-10Restart;FPT02;1412;10;112885.00;924.10
Multipista;3;5Semilla-10Restart;FPT02;1924;10;112885.00;960.61
Multipista;3;5Semilla-10Restart;FPT02;2948;10;112885.00;962.39
Multipista;3;5Semilla-10Restart;FPT02;4996;10;112885.00;974.47
Multipista;3;5Semilla-10Restart;FPT03;1156;10;113378.00;924.57
Multipista;3;5Semilla-10Restart;FPT03;1412;10;113378.00;924.31
Multipista;3;5Semilla-10Restart;FPT03;1924;10;113378.00;1004.84
Multipista;3;5Semilla-10Restart;FPT03;2948;10;113378.00;945.55
Multipista;3;5Semilla-10Restart;FPT03;4996;10;113378.00;934.71
Multipista;3;5Semilla-10Restart;FPT04;1156;10;117921.00;882.08
Multipista;3;5Semilla-10Restart;FPT04;1412;10;117921.00;869.15
Multipista;3;5Semilla-10Restart;FPT04;1924;10;117921.00;874.97
Multipista;3;5Semilla-10Restart;FPT04;2948;10;117921.00;900.29
Multipista;3;5Semilla-10Restart;FPT04;4996;10;117921.00;893.03
Multipista;3;5Semilla-10Restart;FPT05;1156;10;115758.00;854.12
Multipista;3;5Semilla-10Restart;FPT05;1412;10;115738.00;824.26
Multipista;3;5Semilla-10Restart;FPT05;1924;10;115738.00;817.33
Multipista;3;5Semilla-10Restart;FPT05;2948;10;115738.00;800.47
Multipista;3;5Semilla-10Restart;FPT05;4996;10;115738.00;852.54
Multipista;3;5Semilla-10Restart;FPT06;1156;10;107179.00;50773.64
Multipista;3;5Semilla-10Restart;FPT06;1412;10;107179.00;
Multipista;3;5Semilla-10Restart;FPT06;1924;10;107179.00;889.26
Multipista;3;5Semilla-10Restart;FPT06;2948;10;107179.00;858.55
Multipista;3;5Semilla-10Restart;FPT06;4996;10;107179.00;885.73
Multipista;3;5Semilla-10Restart;FPT07;1156;10;108829.00;893.09
Multipista;3;5Semilla-10Restart;FPT07;1412;10;108829.00;941.82
Multipista;3;5Semilla-10Restart;FPT07;1924;10;108829.00;944.97
Multipista;3;5Semilla-10Restart;FPT07;2948;10;108829.00;894.67
Multipista;3;5Semilla-10Restart;FPT07;4996;10;108829.00;972.27
Multipista;3;5Semilla-10Restart;FPT08;1156;10;96179.00;1000.41
Multipista;3;5Semilla-10Restart;FPT08;1412;10;96179.00;1004.27
Multipista;3;5Semilla-10Restart;FPT08;1924;10;96179.00;1011.95
Multipista;3;5Semilla-10Restart;FPT08;2948;10;96179.00;988.70
Multipista;3;5Semilla-10Restart;FPT08;4996;10;96179.00;1008.01
Multipista;3;5Semilla-10Restart;FPT09;1156;10;107420.00;910.36
Multipista;3;5Semilla-10Restart;FPT09;1412;10;107420.00;1053.81
Multipista;3;5Semilla-10Restart;FPT09;1924;10;107420.00;1070.26
Multipista;3;5Semilla-10Restart;FPT09;2948;10;107420.00;1037.13
Multipista;3;5Semilla-10Restart;FPT09;4996;10;107420.00;1021.22
Multipista;3;5Semilla-10Restart;FPT10;1156;10;114430.00;957.17
Multipista;3;5Semilla-10Restart;FPT10;1412;10;114430.00;531.95
Multipista;3;5Semilla-10Restart;FPT10;1924;10;114430.00;906.85
Multipista;3;5Semilla-10Restart;FPT10;2948;10;114430.00;902.05
Multipista;3;5Semilla-10Restart;FPT10;4996;10;114430.00;921.01
Multipista;3;5Semilla-10Restart;FPT11;1156;10;115862.00;925.57
Multipista;3;5Semilla-10Restart;FPT11;1412;10;115862.00;50709.85
Multipista;3;5Semilla-10Restart;FPT11;1924;10;115862.00;
Multipista;3;5Semilla-10Restart;FPT11;2948;10;115862.00;901.69
Multipista;3;5Semilla-10Restart;FPT11;4996;10;115862.00;901.80
Multipista;3;5Semilla-10Restart;FPT12;1156;10;123736.00;941.79
Multipista;3;5Semilla-10Restart;FPT12;1412;10;123736.00;886.14
Multipista;3;5Semilla-10Restart;FPT12;1924;10;123736.00;903.13
Multipista;3;5Semilla-10Restart;FPT12;2948;10;123736.00;947.80
Multipista;3;5Semilla-10Restart;FPT12;4996;10;123736.00;914.42
Multipista;3;5Semilla-20Restart;FPT01;1156;20;107607.00;961.20
Multipista;3;5Semilla-20Restart;FPT01;1412;20;107607.00;938.30
Multipista;3;5Semilla-20Restart;FPT01;1924;20;107612.00;902.14
Multipista;3;5Semilla-20Restart;FPT01;2948;20;107607.00;941.44
Multipista;3;5Semilla-20Restart;FPT01;4996;20;107607.00;985.97
Multipista;3;5Semilla-20Restart;FPT02;1156;20;112885.00;973.19
Multipista;3;5Semilla-20Restart;FPT02;1412;20;112885.00;944.38
Multipista;3;5Semilla-20Restart;FPT02;1924;20;112885.00;982.23
Multipista;3;5Semilla-20Restart;FPT02;2948;20;112885.00;977.31
Multipista;3;5Semilla-20Restart;FPT02;4996;20;112885.00;989.78
Multipista;3;5Semilla-20Restart;FPT03;1156;20;113378.00;945.64
Multipista;3;5Semilla-20Restart;FPT03;1412;20;113378.00;944.62
Multipista;3;5Semilla-20Restart;FPT03;1924;20;113378.00;1025.06
Multipista;3;5Semilla-20Restart;FPT03;2948;20;113378.00;952.23
Multipista;3;5Semilla-20Restart;FPT03;4996;20;113378.00;960.71
Multipista;3;5Semilla-20Restart;FPT04;1156;20;117921.00;893.54
Multipista;3;5Semilla-20Restart;FPT04;1412;20;117921.00;892.24
Multipista;3;5Semilla-20Restart;FPT04;1924;20;117921.00;905.25
Multipista;3;5Semilla-20Restart;FPT04;2948;20;117921.00;50776.24
Multipista;3;5Semilla-20Restart;FPT04;4996;20;117921.00;
Multipista;3;5Semilla-20Restart;FPT05;1156;20;115758.00;888.44
Multipista;3;5Semilla-20Restart;FPT05;1412;20;115738.00;852.87
Multipista;3;5Semilla-20Restart;FPT05;1924;20;115738.00;834.20
Multipista;3;5Semilla-20Restart;FPT05;2948;20;115738.00;838.88
Multipista;3;5Semilla-20Restart;FPT05;4996;20;115738.00;866.23
Multipista;3;5Semilla-20Restart;FPT06;1156;20;107179.00;953.52
Multipista;3;5Semilla-20Restart;FPT06;1412;20;107179.00;901.93
Multipista;3;5Semilla-20Restart;FPT06;1924;20;107179.00;912.77
Multipista;3;5Semilla-20Restart;FPT06;2948;20;107179.00;892.51
Multipista;3;5Semilla-20Restart;FPT06;4996;20;107179.00;50758.92
Multipista;3;5Semilla-20Restart;FPT07;1156;20;108829.00;
Multipista;3;5Semilla-20Restart;FPT07;1412;20;108829.00;971.53
Multipista;3;5Semilla-20Restart;FPT07;1924;20;108829.00;982.37
Multipista;3;5Semilla-20Restart;FPT07;2948;20;108829.00;937.27
Multipista;3;5Semilla-20Restart;FPT07;4996;20;108829.00;50840.69
Multipista;3;5Semilla-20Restart;FPT08;1156;20;96179.00;
Multipista;3;5Semilla-20Restart;FPT08;1412;20;96179.00;1028.25
Multipista;3;5Semilla-20Restart;FPT08;1924;20;96179.00;1032.11
Multipista;3;5Semilla-20Restart;FPT08;2948;20;96179.00;1028.27
Multipista;3;5Semilla-20Restart;FPT08;4996;20;96179.00;1034.72
Multipista;3;5Semilla-20Restart;FPT09;1156;20;107420.00;940.29
Multipista;3;5Semilla-20Restart;FPT09;1412;20;107420.00;1025.97
Multipista;3;5Semilla-20Restart;FPT09;1924;20;107420.00;1015.67
Multipista;3;5Semilla-20Restart;FPT09;2948;20;107420.00;975.23
Multipista;3;5Semilla-20Restart;FPT09;4996;20;107420.00;977.58
Multipista;3;5Semilla-20Restart;FPT10;1156;20;114430.00;905.82
Multipista;3;5Semilla-20Restart;FPT10;1412;20;114430.00;911.70
Multipista;3;5Semilla-20Restart;FPT10;1924;20;114430.00;936.31
Multipista;3;5Semilla-20Restart;FPT10;2948;20;114430.00;930.08
Multipista;3;5Semilla-20Restart;FPT10;4996;20;114430.00;50788.41
Multipista;3;5Semilla-20Restart;FPT11;1156;20;115862.00;
Multipista;3;5Semilla-20Restart;FPT11;1412;20;115862.00;906.35
Multipista;3;5Semilla-20Restart;FPT11;1924;20;115862.00;910.81
Multipista;3;5Semilla-20Restart;FPT11;2948;20;115862.00;929.66
Multipista;3;5Semilla-20Restart;FPT11;4996;20;115862.00;924.19
Multipista;3;5Semilla-20Restart;FPT12;1156;20;123736.00;939.01
Multipista;3;5Semilla-20Restart;FPT12;1412;20;123736.00;902.07
Multipista;3;5Semilla-20Restart;FPT12;1924;20;123736.00;929.10
Multipista;3;5Semilla-20Restart;FPT12;2948;20;123736.00;969.72
Multipista;3;5Semilla-20Restart;FPT12;4996;20;123736.00;925.43
Multipista;4;10Semilla-10Restart;FPT01;1156;10;73127.00;1440.99
Multipista;4;10Semilla-10Restart;FPT01;1412;10;73127.00;1159.58
Multipista;4;10Semilla-10Restart;FPT01;1924;10;73127.00;1232.61
Multipista;4;10Semilla-10Restart;FPT01;2948;10;73127.00;1248.92
Multipista;4;10Semilla-10Restart;FPT01;4996;10;73127.00;1260.82
Multipista;4;10Semilla-10Restart;FPT01;9092;10;73127.00;1336.18
Multipista;4;10Semilla-10Restart;FPT01;17284;10;73127.00;1266.87
Multipista;4;10Semilla-10Restart;FPT01;33668;10;73127.00;1291.38
Multipista;4;10Semilla-10Restart;FPT01;66436;10;73127.00;1351.96
Multipista;4;10Semilla-10Restart;FPT01;131972;10;73127.00;1327.25
Multipista;4;10Semilla-10Restart;FPT02;1156;10;76359.00;1291.37
Multipista;4;10Semilla-10Restart;FPT02;1412;10;76359.00;1211.96
Multipista;4;10Semilla-10Restart;FPT02;1924;10;76359.00;51191.68
Multipista;4;10Semilla-10Restart;FPT02;2948;10;76359.00;1279.38
Multipista;4;10Semilla-10Restart;FPT02;4996;10;76359.00;1353.00
Multipista;4;10Semilla-10Restart;FPT02;9092;10;76359.00;1338.81
Multipista;4;10Semilla-10Restart;FPT02;17284;10;76359.00;1278.04
Multipista;4;10Semilla-10Restart;FPT02;33668;10;76359.00;1274.95
Multipista;4;10Semilla-10Restart;FPT02;66436;10;76359.00;1305.42
Multipista;4;10Semilla-10Restart;FPT02;131972;10;76359.00;1254.27
Multipista;4;10Semilla-10Restart;FPT03;1156;10;75248.00;1238.01
Multipista;4;10Semilla-10Restart;FPT03;1412;10;75248.00;1333.31
Multipista;4;10Semilla-10Restart;FPT03;1924;10;75248.00;1283.53
Multipista;4;10Semilla-10Restart;FPT03;2948;10;75248.00;1290.99
Multipista;4;10Semilla-10Restart;FPT03;4996;10;75248.00;1276.88
Multipista;4;10Semilla-10Restart;FPT03;9092;10;75248.00;1215.29
Multipista;4;10Semilla-10Restart;FPT03;17284;10;75248.00;1291.06
Multipista;4;10Semilla-10Restart;FPT03;33668;10;75248.00;1251.21
Multipista;4;10Semilla-10Restart;FPT03;66436;10;75248.00;1281.94
Multipista;4;10Semilla-10Restart;FPT03;131972;10;75248.00;1302.30
Multipista;4;10Semilla-10Restart;FPT04;1156;10;79757.00;1150.43
